05117000000000001;Adlerhorst
05117000000000004;Adolfstraße
05117000000000005;Agnesstraße
05117000000000006;Ahornstraße
05117000000000008;Akazienallee
05117000000000009;Aktienstraße
05117000000000010;Albert-Schweitzer-Straße
05117000000000011;Albertstraße
05117000000000012;Alexanderstraße
05117000000000013;Dieter-aus-dem-Siepen-Platz
05117000000000014;Alsenstraße
05117000000000015;Alstadener Straße
05117000000000016;Alte Straße
05117000000000017;Althofstraße
05117000000000018;Alvenslebenstraße
05117000000000019;Am Bahnhof Broich
05117000000000020;Am Buchholz
05117000000000021;Am Bühl
05117000000000022;Am Bühlsbach
05117000000000024;Am Eisenstein
05117000000000025;Am Entenfang
05117000000000026;Am Großen Berg
05117000000000027;Am Haubach
05117000000000029;Am Nordhafen
05117000000000030;Am Scheidtbusch
05117000000000031;Am Schlaghecken
05117000000000032;Am Schloß Broich
05117000000000033;Amselstraße
05117000000000034;Amundsenweg
05117000000000035;Am Wasserturm
05117000000000036;An den Buchen
05117000000000037;An der Halde
05117000000000038;An der Lohe
05117000000000039;An der Rennbahn
05117000000000040;An der Werkstätte
05117000000000041;Heinrich-Lemberg-Straße
05117000000000042;Zur Alten Mühle
05117000000000043;Annabergstraße
05117000000000044;Antoniusstraße
05117000000000045;Arndtstraße
05117000000000046;Arnoldstraße
05117000000000047;Artur-Brocke-Allee
05117000000000048;Aschenbruch
05117000000000049;Asternweg
05117000000000050;Aubergweg
05117000000000051;Auerstraße
05117000000000052;Auf dem Bruch
05117000000000053;Auf dem Dudel
05117000000000054;Auf den Hufen
05117000000000055;Auf der Heide
05117000000000056;Auf der Horst
05117000000000057;Auf der Wegscheid
05117000000000058;Augustastraße
05117000000000059;August-Bungert-Straße
05117000000000060;Otto-Brenner-Straße
05117000000000061;Baakendorfer Straße
05117000000000062;Bachstraße
05117000000000063;Backs Höfe
05117000000000064;Bänkskenweg
05117000000000065;Bahnstraße
05117000000000066;Barbarastraße
05117000000000067;Beckstadtstraße
05117000000000068;Beekkamp
05117000000000070;Beethovenstraße
05117000000000071;Benzenbergs Kamp
05117000000000073;Bergerstraße
05117000000000074;Bergische Straße
05117000000000075;Bergmannstraße
05117000000000076;Bergstraße
05117000000000078;Bertholdstraße
05117000000000079;Bessemerstraße
05117000000000080;Beutherstraße
05117000000000081;Bickenborn
05117000000000082;Biesenbach
05117000000000083;Heisenbergstraße
05117000000000084;Billrothstraße
05117000000000085;Birkenstraße
05117000000000086;Bismarckstraße
05117000000000087;Blaspillerweg
05117000000000088;Bleichstraße
05117000000000089;Bleker Straße
05117000000000090;Blötter Weg
05117000000000091;Blücherstraße
05117000000000092;Blumendeller Straße
05117000000000093;Blumenstraße
