05170000004838001;Aachener Straße
05170000004838003;Aaper Weg
05170000004838005;Abelstraße
05170000004838006;Agnes-Neuhaus-Weg
05170000004838007;Ackerstraße
05170000004838008;Akazienweg
05170000004838009;Ahornstraße
05170000004838010;Albatrosweg
05170000004838011;Albert-Einstein-Straße
05170000004838012;Albert-Schweitzer-Weg
05170000004838013;Alexander-v.-Humboldt-Straße
05170000004838014;Alfred-Nobel-Straße
05170000004838015;Allensteiner Straße
05170000004838016;Alexander-Hegius-Straße
05170000004838017;Alte Roßmühlenstraße
05170000004838018;Alte Stege
05170000004838019;Altrheinstraße
05170000004838020;Alte Delogstraße
05170000004838021;Am Alten Busch
05170000004838022;Alsdorfer Straße
05170000004838023;Am Alten Wolf
05170000004838024;Alte Gärtnerei
05170000004838025;Am Binnenbruch
05170000004838026;Alte Klosterstraße
05170000004838027;Am Birkenfeld
05170000004838028;Am Bannacker
05170000004838029;Am Blauen Hahn
05170000004838031;Am Blaufuß
05170000004838033;Am Brömderhof
05170000004838037;Am Buttendick
05170000004838039;Am Deich
05170000004838041;Am Dornbusch
05170000004838043;Am Dülmen
05170000004838044;Am Dohlhof
05170000004838045;Am Fänger
05170000004838047;Am Feldtor
05170000004838049;Am Forst
05170000004838051;Am Friedenshof
05170000004838053;Am Großen Kamp
05170000004838055;Am Halben Mond
05170000004838057;Am Hohen Malberg
05170000004838061;Am Kasinogarten
05170000004838063;Am Katzbach
05170000004838065;Am Kiefernhügel
05170000004838067;Am Kirchplatz
05170000004838069;Am Kirchweg
05170000004838071;Am Kloßkamp
05170000004838073;Am Langen Reck
05170000004838075;Am Lilienveen
05170000004838077;Am Lippeglacis
05170000004838079;Am Lippehafen
05170000004838083;Am Löwentor
05170000004838087;Am Marienbusch
05170000004838089;Am Markt
05170000004838091;Am Moorbusch
05170000004838095;Am Neuen Busch
05170000004838097;Am Nordglacis
05170000004838099;Am Ostglacis
05170000004838101;Am Pliesterfeld
05170000004838104;Am Rabenhufen
05170000004838105;Am Reitplatz
05170000004838107;Am Roseneck
05170000004838108;Am Schepersfeld
05170000004838111;Am Schornacker
05170000004838113;Am Schwan
05170000004838117;Amselstraße
05170000004838120;Am Spaltmannsfeld
05170000004838121;Am Sportplatz
05170000004838123;Am Spyker
05170000004838125;Am Stratenberg
05170000004838126;Am Sudturm
05170000004838127;Am Tannenhäuschen
05170000004838129;Am Texas
05170000004838130;Am Tichelouwen
05170000004838131;Am Vinkel
05170000004838133;Am Vörberg
05170000004838135;Am Wäldchen
05170000004838137;Am Wasserwerk
05170000004838139;Am Waymannshof
05170000004838141;Am Wehagen
05170000004838143;Am Westglacis
05170000004838145;Am Wildhang
05170000004838146;Am Yachthafen
05170000004838147;An der Windmühle
05170000004838148;An de Tent
05170000004838151;An der Eintrachtskate
05170000004838152;An der Gnadenkirche
05170000004838153;An der Brauerei
05170000004838154;An der Brücke
05170000004838155;An der Herz-Jesu-Kirche
05170000004838157;An der Issel
05170000004838159;An der Lackfabrik
05170000004838160;An der Rundsporthalle
05170000004838161;An der Stadtrampe
05170000004838162;An der Stadtgärtnerei
05170000004838163;An der Zitadelle
05170000004838165;Andreas-Vesalius-Str
05170000004838167;Annaweg
05170000004838168;Artur-Buschmann-Stege
05170000004838169;Antonistraße
05170000004838170;Apollopassage
05170000004838171;Apteikersteg
05170000004838172;Asternweg
05170000004838173;Aueblick
05170000004838174;Auf dem Anger
05170000004838175;Auf dem Brümer
05170000004838177;Auf dem Dudel
05170000004838179;Auf dem Heiken
05170000004838181;Auf dem Heidchen
05170000004838183;Auf der Heide
05170000004838184;Auedamm
05170000004838185;Augustastraße
05170000004838186;August-Oppenberg-Stege
05170000004838187;Bachweg
05170000004838189;Bagelstraße
05170000004838191;Barbaraweg
05170000004838193;Barthel-Bruyn-Weg
05170000004838195;Bauernstraße
05170000004838197;Baustraße
05170000004838199;Beethovenstraße
05170000004838201;Beguinenstraße
05170000004838203;Bergstege
05170000004838204;Bertha-von-Suttner-Str.
05170000004838205;Berliner-Tor-Platz
05170000004838206;Biberweg
05170000004838207;Bierbrauerstraße
05170000004838209;Birkenstraße
05170000004838211;Bislicher Straße
05170000004838213;Bismarckstraße
05170000004838215;Blankenburgstraße
05170000004838216;Bleicherstege
05170000004838217;Blücherstraße
05170000004838219;Blumenkamper Weg
05170000004838221;Blumenstraße
05170000004838223;Bocholter Straße
05170000004838224;Bosmannshof
05170000004838225;Böhlstraße
05170000004838229;Brahmsstraße
05170000004838231;Brandstraße
05170000004838233;Braunschweiger Straße
05170000004838236;Breiter Weg
05170000004838239;Breslauer Straße
05170000004838241;Brömderweg
05170000004838243;Bruchweg
05170000004838244;Karl-Jatho-Straße
05170000004838245;Brückstraße
05170000004838246;Brügger Straße
05170000004838247;Brüderstraße
05170000004838248;BYK-Straße
05170000004838249;Brüner Landstraße
05170000004838253;Brunnenstraße
05170000004838255;Buchenweg
05170000004838257;Büdericher Insel
05170000004838258;Bülowstraße
05170000004838259;Buttendicksweg
05170000004838260;Carl-Goerdeler-Straße
05170000004838261;Caspar-Baur-Straße
05170000004838262;Clarenbachstraße
05170000004838263;Damaschkeweg
05170000004838264;Dahlienweg
05170000004838265;Dammweg
05170000004838269;Delogstraße
05170000004838271;Demmerstraße
05170000004838272;Deventer Straße
05170000004838273;Derick-Baegert-Weg
05170000004838275;Diersfordter Straße
05170000004838276;Dietrich-Bonhoeffer-Str.
05170000004838277;Dimmerstraße
05170000004838278;Dietrich-Krieger-Stege
05170000004838279;Dinslakener Landstraße
05170000004838281;Doelenstraße
05170000004838284;Dorotheenweg
05170000004838285;Dorstener Straße
05170000004838287;Dresdner Straße
05170000004838289;Drevenacker Straße
05170000004838291;Drosselstraße
05170000004838292;Dr.-Reuber-Straße
05170000004838293;Drüner Weg
05170000004838294;Dr.-Elisabeth-Selbert-Straße
05170000004838295;Dürener Straße
05170000004838296;Dr.-Helene-Weber-Straße
05170000004838297;Düsselweg
05170000004838299;Eckweg
05170000004838300;Eichelbergkamp
05170000004838301;Eichendorffstraße
05170000004838303;Eichenstraße
05170000004838305;Eifelweg
05170000004838309;Eldringstraße
05170000004838310;Emil-Nohl-Weg
05170000004838311;Elisabethstraße
05170000004838312;Emil-von-Behring-Straße
05170000004838313;Emmericher Straße
05170000004838314;Elisabeth-von-Thadden-Straße
05170000004838315;Emscherweg
05170000004838317;Entenmarkt
05170000004838318;Erna-Suhrborg-Stege
05170000004838319;Erftweg
05170000004838321;Erlenstraße
05170000004838322;Eva-Brinkman-Stege
05170000004838323;Eschenweg
05170000004838324;Eulenweg
05170000004838325;Esplanade
05170000004838326;Färberskamp
05170000004838327;Fasanenweg
05170000004838328;Ewald-Fournell-Weg
05170000004838329;Feldstraße
05170000004838331;Felgentreustraße
05170000004838332;Felixstowestraße
05170000004838333;Ferdinand-Galle-Straße
05170000004838334;Feuerdornstraße
05170000004838335;Fichtenstraße
05170000004838337;Finkenstraße
05170000004838339;Fischertorstraße
05170000004838341;Flamer Weg
05170000004838343;Flamer Mittelweg
05170000004838344;Flamingostraße
05170000004838345;Flemmingstraße
05170000004838347;Flesgentor
05170000004838349;Fliederweg
05170000004838351;Flürener Weg
05170000004838353;Fluthgrafstraße
05170000004838355;Franz-Etzel-Platz
05170000004838356;Franziska-Anneke-Weg
05170000004838357;Franziskusstraße
05170000004838359;Fraterherrenstiege
05170000004838360;Freybergweg
05170000004838361;Friedenstraße
05170000004838363;Friedhofsweg
05170000004838364;Friederike-Nadig-Straße
05170000004838365;Friedrich-Geselschap-Straße
05170000004838367;Friedrichstraße
05170000004838368;Fritz-Haber-Straße
05170000004838369;Fuchsweg
05170000004838371;Fusternberger Straße
05170000004838373;Gabainstraße
05170000004838375;Gärtnereiweg
05170000004838377;Gantesweilerstraße
05170000004838379;Geranienweg
05170000004838380;Gerhard-Storm-Stiege
05170000004838381;Gelißstraße
05170000004838382;Geschwister-Scholl-Straße
05170000004838383;Gerhart-Hauptmann-Straße
05170000004838384;Ginsterweg
05170000004838387;Giselastraße
05170000004838389;Gneisenaustraße
05170000004838391;Goethestraße
05170000004838393;Goldstraße
05170000004838395;Graf-von-Stauffenberg-Straße
05170000004838397;Grafenring
05170000004838399;Gravinsel
05170000004838401;Großer Markt
05170000004838402;Große Stege
05170000004838403;Grünstraße
05170000004838404;Gustav-Hertz-Straße
05170000004838405;Gutenbergstraße
05170000004838406;Günther-Detert-Straße
05170000004838407;Hafenstraße
05170000004838409;Halterner Straße
05170000004838410;Hagebuttenweg
05170000004838411;Hamminkelner Landstraße
05170000004838413;Hans-Böckler-Straße
05170000004838415;Hansaring
05170000004838416;Handwerkerstraße
05170000004838417;Hartstraße
05170000004838418;Handelsweg
05170000004838419;Harzstraße
05170000004838420;Haselnußweg
05170000004838421;Hasenweg
05170000004838423;Hauptstege
05170000004838424;Helenenweg
05170000004838425;Herderweg
05170000004838426;Helene-Wessel-Straße
05170000004838427;Heinrich-Bernts-Straße
05170000004838428;Heinz-Bello-Straße
05170000004838429;Heideweg
05170000004838430;Henningstege
05170000004838431;Heresbachstraße
05170000004838432;Hermann-Hesse-Straße
05170000004838433;Herzog-Adolf-Straße
05170000004838434;Helmut-Stieff-Weg
05170000004838435;Herzogenring
05170000004838437;Hessenweg
05170000004838439;Heuberg
05170000004838441;Hölderlinweg
05170000004838442;Hilde-Löhr-Weg
05170000004838443;Hofmeisterweg
05170000004838444;Hoge-Wall-Stege
05170000004838445;Hohe Straße
05170000004838447;Hoher Weg
05170000004838448;Holunderhain
05170000004838449;Holzweg
05170000004838451;Honnerbachstraße
05170000004838452;Hülskensstraße
05170000004838453;Hortmannstege
05170000004838454;Hubertusstraße
05170000004838455;Hummelweg
05170000004838456;Hufenweg
05170000004838457;Huwenweg
05170000004838458;Hugo-Becker-Straße
05170000004838459;Ida-Noddack-Straße
05170000004838461;Im Außenbruch
05170000004838463;Im Buttendicksfeld
05170000004838465;Im Bruchkamp
05170000004838467;Im Brüggemannsfeld
05170000004838468;Im Dämmergrund
05170000004838469;Im Kathenbusch
05170000004838470;Im Molkereigarten
05170000004838471;Im Moosgrund
05170000004838474;Im Riedgarten
05170000004838475;Im Wackenbrucher Feld
05170000004838476;Im Wiesengrund
05170000004838477;Im Grünen Winkel
05170000004838481;In der Aue
05170000004838483;In der Dell
05170000004838484;In der Flürener Heide
05170000004838485;In der Luft
05170000004838486;Irisweg
05170000004838487;Isselstraße
05170000004838489;Jahnstraße
05170000004838490;Julius-Niehues-Straße
05170000004838491;Jan-Joest-Weg
05170000004838492;Jasminweg
05170000004838493;Johannisstraße
05170000004838494;Jorissenstege
05170000004838495;Johann-Sigismund-Straße
05170000004838496;Jean-Groos-Weg
05170000004838497;Jülicher Straße
05170000004838498;Julius-Leber-Straße
05170000004838499;Jupiterstraße
